Title	WebSite	Address	Phone	Email
Jersey Mike's Subs	https://www.jerseymikes.com/20267	8420 Balboa Blvd Unit 112, Northridge, CA 91325, United States	+1 818-960-0996	shorepoints@jerseymikes.com
Ninong's Cafe	http://www.ninongscafe.com/	19524-3 Nordhoff St, Northridge, CA 91324, United States	+1 818-745-9019	hello@ninongscafe.com
HoneyBaked Ham	http://www.shophoneybaked.com/	18540 Devonshire St, Northridge, CA 91324, United States	+1 818-368-4884	No
Jersey Mike's Subs	https://www.jerseymikes.com/20311	20101 West, Rinaldi St #110, Porter Ranch, CA 91326, United States	+1 818-488-7588	shorepoints@jerseymikes.com
The Ridgeview	https://www.ridgeviewapartmentliving.com/?utm_source=GMB&utm_medium=organic	19039 Nordhoff St, Northridge, CA 91324, United States	+1 818-428-1685	No
Dreamy Creations	http://dreamycreations.com/	19441 Business Center Drive #114, Northridge, CA 91324, United States	+1 818-882-0120	email@example.com
Neon Retro Arcade Northridge	http://neonretroarcade.com/	8943 Reseda Blvd, Northridge, CA 91324, United States	+1 818-818-5036	info@neonretroarcade.com , test@mailbox.com
Pizza Hut	https://locations.pizzahut.com/ca/chatsworth/20901-lassen-st	20901 Lassen St, Chatsworth, CA 91311, United States	+1 818-772-0700	No
Western Bagel	http://www.westernbagel.com/	19500 Plummer St F2, Northridge, CA 91324, United States	+1 818-727-9404	No
Blu Jam Cafe	http://www.blujamcafe.com/	15045 Ventura Blvd, Sherman Oaks, CA 91403, United States	+1 818-906-1955	No
Lotus Vegan	http://lotusveganla.com/	4715 Lankershim Blvd, North Hollywood, CA 91602, United States	+1 818-760-8088	info@lotusveganla.com
Asian Spot	http://www.asianspothalal.com/	8327 Tampa Ave, Northridge, CA 91324, United States	+1 818-709-6328	No
Santuari Restaurant	https://www.santuarirestaurant.com/	6711 Forest Lawn Dr, Los Angeles, CA 90068, United States	+1 323-902-9700	No
PAPAKUNA AUTHENTIC PERUVIAN CUISINE	http://picanteauthenticperuvian.com/	15030 #24, Ventura Blvd, Sherman Oaks, CA 91403, United States	+1 818-995-6466	jenniporto14@gmail.com
Santuari Restaurant	https://www.santuarirestaurant.com/	6711 Forest Lawn Dr, Los Angeles, CA 90068, United States	+1 323-902-9700	No
PAPAKUNA AUTHENTIC PERUVIAN CUISINE	http://picanteauthenticperuvian.com/	15030 #24, Ventura Blvd, Sherman Oaks, CA 91403, United States	+1 818-995-6466	jenniporto14@gmail.com
Cold Stone Creamery	http://www.coldstonecreamery.com/stores/20144	19500 Plummer St Unit F5, Northridge, CA 91324, United States	+1 818-700-1443	mycoldstoneclub@kahalamgmt.com
Wirtshaus German Restaurant & Beer Garden	http://www.wirtshausla.com/	345 N La Brea Ave, Los Angeles, CA 90036, United States	+1 323-931-9291	prost@wirtshausla.com , info@wirtshausla.com
Republique	http://www.republiquela.com/	624 South La Brea Ave, Los Angeles, CA 90036, United States	+1 310-362-6115	info@republiquela.com
Brent's Delicatessen & Restaurant	http://brentsdeli.com/	2799 Townsgate Rd, Westlake Village, CA 91361, United States	+1 805-557-1882	No
North Italia	https://www.northitalia.com/locations/santa-monica-ca/	1442 2nd St, Santa Monica, CA 90401, United States	+1 310-382-2460	No
Mr. Masala	http://www.mrmasalala.com/	949 S Figueroa St, Los Angeles, CA 90015, United States	+1 213-265-7730	No
Connie and Ted's	http://www.connieandteds.com/	8171 Santa Monica Blvd, West Hollywood, CA 90046, United States	+1 323-848-2722	info@connieandteds.com
Kali	http://www.kalirestaurant.com/	5722 Melrose Ave, Los Angeles, CA 90038, United States	+1 323-871-4160	info@kalirestaurant.com
Crustacean Beverly Hills	http://www.crustaceanbh.com/	468 N Bedford Dr, Beverly Hills, CA 90210, United States	+1 310-205-8990	GiftCertificatesCBH@Houseofan.com , ANtheGO@houseofan.com , bookcbh@houseofan.com
The Dresden Restaurant & Lounge	http://www.thedresden.com/	1760 N Vermont Ave, Los Angeles, CA 90027, United States	+1 323-665-4294	No
The Cat & Fiddle Pub & Restaurant	https://www.thecatandfiddle.com/	742 N Highland Ave, Los Angeles, CA 90038, United States	+1 323-468-3800	catandfiddlerestaurant@gmail.com
Perch	http://perchla.com/	448 S Hill St, Los Angeles, CA 90013, United States	+1 213-802-1770	info@perchla.com
Artisan Square Apartments	http://www.equityapartments.com/los-angeles/northridge/artisan-square-apartments	19200 Nordhoff St, Northridge, CA 91324, United States	+1 818-772-0833	username@example.com
Asian Spot	http://www.asianspothalal.com/	8327 Tampa Ave, Northridge, CA 91324, United States	+1 818-709-6328	No
AKASHA	https://www.akasharestaurant.com/	9543 Culver Blvd, Culver City, CA 90232, United States	+1 310-845-1700	catering@akasharestaurant.com
Howlin' Ray's	http://www.howlinrays.com/	727 N Broadway #128, Los Angeles, CA 90012, United States	+1 213-935-8399	hello@howlinrays.com
Rossoblu	http://rossoblula.com/	CITY MARKET SOUTH, 1124 San Julian St, Los Angeles, CA 90015, United States	+1 213-749-1099	info@rossoblula.com , INFO@ROSSOBLULA.COM
Westfield Valencia Town Center	http://www.westfield.com/valencia/	24201 West, Valencia Blvd, Valencia, CA 91355, United States	+1 661-254-0213	USMedia@urw.com
Devonshire-Reseda Shopping Center	http://www.devonshirereseda.com/#	18601-18711, 18569 Devonshire St, Northridge, CA 91324, United States	+1 714-956-3411	No
Super King Markets	http://www.superkingmarkets.com/	19500 Plummer St, Northridge, CA 91324, United States	+1 818-350-5970	mllegeorgesand@gmail.com
El Pescador	https://www.elpescadorrestaurants.com/	5230 N Figueroa St, Los Angeles, CA 90042, United States	+1 323-255-8164	No
Pez Cantina	http://www.pezcantina.com/	401 S Grand Ave, Los Angeles, CA 90071, United States	+1 213-258-2280	info@pezcantina.com , INFO@PEZCANTINA.COM
Nothing Bundt Cakes	http://nothingbundtcakes.com/bakery/CA/granada-hills?utm_source=google&utm_medium=gmb	18011 Chatsworth St, Granada Hills, CA 91344, United States	+1 818-643-2332	granadahills@nothingbundtcakes.com
Vons	https://local.vons.com/ca/northridge/9119-reseda-blvd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places	9119 Reseda Blvd, Northridge, CA 91324, United States	+1 818-349-2494	No
Mr. Masala	http://www.mrmasalala.com/	949 S Figueroa St, Los Angeles, CA 90015, United States	+1 213-265-7730	No
Slater's 50/50	https://slaters5050.com/	24201 Valencia Blvd Unit 101, Valencia, CA 91355, United States	+1 661-218-5050	No
The Highlight Room	http://thehighlightroom.com/	6417 Selma Ave, Los Angeles, CA 90028, United States	+1 323-366-8007	highlightroomlainfo@taogroup.com
The Whale & Ale	http://www.whaleandale.com/	327 W 7th St, San Pedro, CA 90731, United States	+1 310-832-0363	lara@whaleandale.com
Korner Knafeh	https://korner-knafeh.ueniweb.com/?utm_campaign=gmb	9310 Reseda Blvd, Northridge, CA 91324, United States	+1 818-601-9151	kornerknafeh@gmail.com
Mikuni American Corporation	http://www.mikuni.com/	8910 Mikuni Ave, Northridge, CA 91324, United States	+1 818-885-1242	No
Wingstop	https://www.wingstop.com/location/wingstop-563-panorama-city-ca-91402/menu?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib	14508 Nordhoff St, Panorama City, CA 91402, United States	+1 818-894-9464	No
